mu	x_P	x_E	y_E	t_c
1.4142135623730951	1.3	0.3121560780390195	0.15757878939469733	0.7363559223232625
1.4142135623730951	1.3	0.3115057528764382	0.15757878939469733	0.7455110403632926
1.4142135623730951	1.3	0.31085542771385694	0.1570785392696348	0.733077249399971
1.4142135623730951	1.3	0.31020510255127565	0.1570785392696348	0.7407797431402098
1.4142135623730951	1.3	0.30955477738869436	0.1570785392696348	0.7516691576168745
1.4142135623730951	1.3	0.30890445222611307	0.15657828914457228	0.7369163543705122
1.4142135623730951	1.3	0.3082541270635318	0.15657828914457228	0.7454791605491459
1.4142135623730951	1.3	0.3076038019009505	0.15657828914457228	0.7599592357423851
1.4142135623730951	1.3	0.3069534767383692	0.15607803901950976	0.740850843899543
1.4142135623730951	1.3	0.3063031515757879	0.15607803901950976	0.750619410646311
1.4142135623730951	1.3	0.3056528264132066	0.1555777888944472	0.7370159248651503
1.4142135623730951	1.3	0.30500250125062534	0.1555777888944472	0.7449165591956541
1.4142135623730951	1.3	0.30435217608804405	0.1555777888944472	0.75659364671083
1.4142135623730951	1.3	0.30370185092546276	0.15507753876938468	0.7404706419101591
1.4142135623730951	1.3	0.30305152576288147	0.15507753876938468	0.7491715129929313
1.4142135623730951	1.3	0.3024012006003002	0.15507753876938468	0.7651098930064703
1.4142135623730951	1.3	0.30175087543771884	0.15457728864432216	0.743952749028393
1.4142135623730951	1.3	0.30110055027513755	0.15457728864432216	0.7537199088686265
1.4142135623730951	1.3	0.30045022511255626	0.1540770385192596	0.7397257603820708
1.4142135623730951	1.3	0.2991495747873937	0.1540770385192596	0.7587839653930954
1.4142135623730951	1.3	0.2926463231615808	0.15207603801900949	0.7512679892491848
1.4142135623730951	1.3	0.2919959979989995	0.15207603801900949	0.762401495969261
1.4142135623730951	1.3	0.2848424212106053	0.15007503751875936	0.7614096794849642
1.4142135623730951	1.3	0.28289144572286146	0.14957478739369684	0.7635469206603691
1.4142135623730951	1.3	0.28224112056028017	0.14907453726863432	0.7483845571308261
1.4142135623730951	1.3	0.2815907953976989	0.14907453726863432	0.7555277994396215
1.4142135623730951	1.3	0.27963981990995496	0.14857428714357176	0.7569197328774473
1.4142135623730951	1.3	0.2776888444222111	0.14807403701850924	0.7581065514246871
1.4142135623730951	1.3	0.27443721860930465	0.1470735367683842	0.7527073232815704
1.4142135623730951	1.3	0.2724862431215608	0.14657328664332164	0.7533703204105103
1.4142135623730951	1.3	0.2698849424712356	0.14607303651825912	0.760731943505803
1.4142135623730951	1.3	0.2666333166583292	0.14507253626813404	0.7543978492458059
1.4142135623730951	1.3	0.2659829914957479	0.14507253626813404	0.7608566846759993
1.4142135623730951	1.3	0.26273136568284144	0.14457228614307152	0.7828370737238696
1.4142135623730951	1.3	0.26143071535767887	0.144072036018009	0.767804739539815
1.4142135623730951	1.3	0.25817908954477237	0.14307153576788392	0.7593027235631212
1.4142135623730951	1.3	0.2575287643821911	0.14307153576788392	0.7658665931917039
1.4142135623730951	1.3	0.2510255127563782	0.14157078539269632	0.7689864065422894
