mu	x_P	x_E	y_E	t_c
1.1	0.8	0.1292646323161581	0.7418709354677339	0.7775776799284267
1.1	0.8	0.12886443221610805	0.7418709354677339	0.7869381761566787
1.1	0.8	0.12846423211605804	0.7418709354677339	0.7982589237020693
1.1	0.8	0.12806403201600802	0.7418709354677339	0.8141323200408832
1.1	0.8	0.12766383191595798	0.7413706853426713	0.7495432896866439
1.1	0.8	0.12726363181590797	0.7413706853426713	0.7553917664379836
1.1	0.8	0.12686343171585793	0.7413706853426713	0.7615883351342718
1.1	0.8	0.12646323161580791	0.7413706853426713	0.7682176556095796
1.1	0.8	0.1260630315157579	0.7413706853426713	0.7754040964432494
1.1	0.8	0.12566283141570786	0.7413706853426713	0.7833439868869627
1.1	0.8	0.12526263131565785	0.7413706853426713	0.7923821577537903
1.1	0.8	0.1248624312156078	0.7413706853426713	0.8032421470811903
1.1	0.8	0.12446223111555779	0.7413706853426713	0.8181445497080754
1.1	0.8	0.12406203101550776	0.7408704352176088	0.7544472686816572
1.1	0.8	0.12366183091545774	0.7408704352176088	0.7600318716626352
1.1	0.8	0.12326163081540771	0.7408704352176088	0.7659302226482034
1.1	0.8	0.12286143071535768	0.7408704352176088	0.7722138761230005
1.1	0.8	0.12246123061530766	0.7408704352176088	0.7789854520706706
1.1	0.8	0.12206103051525764	0.7408704352176088	0.7864015686752547
1.1	0.8	0.12166083041520762	0.7408704352176088	0.7947235637472343
1.1	0.8	0.12126063031515759	0.7408704352176088	0.8044532073727143
1.1	0.8	0.12086043021510756	0.7408704352176088	0.816842251110867
1.1	0.8	0.12046023011505753	0.7408704352176088	0.839484927879608
1.1	0.8	0.12006003001500751	0.7403701850925463	0.76280503895573
1.1	0.8	0.11965982991495748	0.7403701850925463	0.7683115709699783
1.1	0.8	0.11925962981490747	0.7403701850925463	0.7741377948898445
1.1	0.8	0.11885942971485744	0.7403701850925463	0.7803586967818866
1.1	0.8	0.11845922961480741	0.7403701850925463	0.7870830128180627
1.1	0.8	0.11805902951475739	0.7403701850925463	0.7944792656445894
1.1	0.8	0.11765882941470736	0.7403701850925463	0.8028352075219567
1.1	0.8	0.11725862931465733	0.7403701850925463	0.812725302412367
1.1	0.8	0.11685842921460732	0.7403701850925463	0.8257108769252819
1.1	0.8	0.11645822911455729	0.7398699349674837	0.7639022106423814
1.1	0.8	0.11605802901450726	0.7398699349674837	0.7689622848567189
1.1	0.8	0.11565782891445724	0.7398699349674837	0.7742728264959602
1.1	0.8	0.11525762881440721	0.7398699349674837	0.7798836922571838
1.1	0.8	0.11485742871435718	0.7398699349674837	0.7858631593404952
1.1	0.8	0.11445722861430715	0.7398699349674837	0.7923091242283047
1.1	0.8	0.11405702851425714	0.7398699349674837	0.799370938319323
1.1	0.8	0.11365682841420711	0.7398699349674837	0.8072976574526843
1.1	0.8	0.11325662831415709	0.7398699349674837	0.81656694586957
1.1	0.8	0.11285642821410706	0.7398699349674837	0.8283676049381347
1.1	0.8	0.11245622811405703	0.7398699349674837	0.8497904352339951
1.1	0.8	0.112056028014007	0.7393696848424212	0.7729392708008573
1.1	0.8	0.11165582791395698	0.7393696848424212	0.7779437339531111
1.1	0.8	0.11125562781390697	0.7393696848424212	0.7832076800038583
1.1	0.8	0.11085542771385694	0.7393696848424212	0.7887849543119287
1.1	0.8	0.11045522761380691	0.7393696848424212	0.7947503435487412
1.1	0.8	0.11005502751375688	0.7393696848424212	0.8012131034106638
1.1	0.8	0.10965482741370686	0.7393696848424212	0.8083443330803892
1.1	0.8	0.10925462731365683	0.7393696848424212	0.81644083936968
1.1	0.8	0.10885442721360682	0.7393696848424212	0.8261116954797438
1.1	0.8	0.10845422711355679	0.7393696848424212	0.8391237927231702
1.1	0.8	0.10805402701350676	0.7388694347173587	0.7748776650972783
1.1	0.8	0.10765382691345673	0.7388694347173587	0.7794961533569146
1.1	0.8	0.10725362681340671	0.7388694347173587	0.784322534374918
