mu	x_P	x_E	y_E	t_c
1.1	1.1	0.3208104052026013	0.6268134067033516	1.3728542617144182
1.1	1.1	0.3202601300650325	0.6263131565782891	1.309272659756178
1.1	1.1	0.31970985492746373	0.6263131565782891	1.324142780930859
1.1	1.1	0.31915957978989495	0.6263131565782891	1.3419915849094926
1.1	1.1	0.3186093046523262	0.6263131565782891	1.3662824749662366
1.1	1.1	0.3180590295147574	0.6258129064532265	1.3092693500229116
1.1	1.1	0.3175087543771886	0.6258129064532265	1.3233030860071648
1.1	1.1	0.31695847923961984	0.6258129064532265	1.3397651307223202
1.1	1.1	0.31640820410205106	0.6258129064532265	1.360828072603975
1.1	1.1	0.3158579289644822	0.6258129064532265	1.400290577157773
1.1	1.1	0.31530765382691345	0.625312656328164	1.32213372804548
1.1	1.1	0.31475737868934467	0.625312656328164	1.3373513500365284
1.1	1.1	0.3142071035517759	0.625312656328164	1.3559674546258238
1.1	1.1	0.3136568284142071	0.625312656328164	1.3829213837177576
1.1	1.1	0.31310655327663833	0.6248124062031015	1.3206884511960513
1.1	1.1	0.31255627813906955	0.6248124062031015	1.334793076872106
1.1	1.1	0.3120060030015008	0.6248124062031015	1.3514718785193358
1.1	1.1	0.311455727863932	0.6248124062031015	1.3732385953384536
1.1	1.1	0.31090545272636316	0.624312156078039	1.3190117298108066
1.1	1.1	0.3103551775887944	0.624312156078039	1.332121512302962
1.1	1.1	0.3098049024512256	0.624312156078039	1.3472207226215656
1.1	1.1	0.3092546273136568	0.624312156078039	1.3657511574710806
1.1	1.1	0.30870435217608805	0.624312156078039	1.3928868401019003
1.1	1.1	0.30815407703851927	0.6238119059529764	1.3293597451730452
1.1	1.1	0.3076038019009505	0.6238119059529764	1.3431428353445325
1.1	1.1	0.3070535267633817	0.6238119059529764	1.359376421872878
1.1	1.1	0.30650325162581293	0.6238119059529764	1.380342287048841
1.1	1.1	0.30595297648824415	0.6238119059529764	1.4256820462418558
1.1	1.1	0.3054027013506753	0.6233116558279139	1.339192948403867
1.1	1.1	0.30485242621310654	0.6233116558279139	1.3536801521959885
1.1	1.1	0.30430215107553776	0.6233116558279139	1.3711993768309954
1.1	1.1	0.303751875937969	0.6233116558279139	1.3955620629776366
1.1	1.1	0.3032016008004002	0.6228114057028514	1.3353406327920252
1.1	1.1	0.3026513256628314	0.6228114057028514	1.3484404612592573
1.1	1.1	0.30210105052526265	0.6228114057028514	1.3636418845801135
1.1	1.1	0.30155077538769387	0.6228114057028514	1.3825970921252997
1.1	1.1	0.3010005002501251	0.6228114057028514	1.4122757784148707
1.1	1.1	0.3004502251125563	0.6223111555777888	1.3435278584874073
1.1	1.1	0.2998999499749875	0.6223111555777888	1.357022674516768
